"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"novembro 2013";"Pernambuco";"3.24 Metalurgia";"114,4"
"novembro 2013";"Bahia";"3.24 Metalurgia";"134,8"
"dezembro 2013";"Ceará";"3.24 Metalurgia";"91,4"
"dezembro 2013";"Pernambuco";"3.24 Metalurgia";"100,6"
"dezembro 2013";"Bahia";"3.24 Metalurgia";"105,5"
"janeiro 2014";"Ceará";"3.24 Metalurgia";"101,8"
"janeiro 2014";"Pernambuco";"3.24 Metalurgia";"108,6"
"janeiro 2014";"Bahia";"3.24 Metalurgia";"116,0"
"fevereiro 2014";"Ceará";"3.24 Metalurgia";"106,8"
"fevereiro 2014";"Pernambuco";"3.24 Metalurgia";"99,3"
"fevereiro 2014";"Bahia";"3.24 Metalurgia";"121,7"
"março 2014";"Ceará";"3.24 Metalurgia";"99,5"
"março 2014";"Pernambuco";"3.24 Metalurgia";"109,6"
"março 2014";"Bahia";"3.24 Metalurgia";"118,0"
"abril 2014";"Ceará";"3.24 Metalurgia";"118,9"
"abril 2014";"Pernambuco";"3.24 Metalurgia";"81,5"
"abril 2014";"Bahia";"3.24 Metalurgia";"119,0"
"maio 2014";"Ceará";"3.24 Metalurgia";"112,3"
"maio 2014";"Pernambuco";"3.24 Metalurgia";"103,6"
"maio 2014";"Bahia";"3.24 Metalurgia";"120,5"
"junho 2014";"Ceará";"3.24 Metalurgia";"99,8"
"junho 2014";"Pernambuco";"3.24 Metalurgia";"87,4"
"junho 2014";"Bahia";"3.24 Metalurgia";"105,4"
"julho 2014";"Ceará";"3.24 Metalurgia";"123,6"
"julho 2014";"Pernambuco";"3.24 Metalurgia";"86,4"
"julho 2014";"Bahia";"3.24 Metalurgia";"114,1"
"agosto 2014";"Ceará";"3.24 Metalurgia";"122,4"
"agosto 2014";"Pernambuco";"3.24 Metalurgia";"99,1"
"agosto 2014";"Bahia";"3.24 Metalurgia";"110,2"
"setembro 2014";"Ceará";"3.24 Metalurgia";"131,5"
"setembro 2014";"Pernambuco";"3.24 Metalurgia";"90,4"
"setembro 2014";"Bahia";"3.24 Metalurgia";"104,4"
"outubro 2014";"Ceará";"3.24 Metalurgia";"144,0"
"outubro 2014";"Pernambuco";"3.24 Metalurgia";"95,4"
"outubro 2014";"Bahia";"3.24 Metalurgia";"115,1"
"novembro 2014";"Ceará";"3.24 Metalurgia";"123,5"
"novembro 2014";"Pernambuco";"3.24 Metalurgia";"87,3"
"novembro 2014";"Bahia";"3.24 Metalurgia";"96,9"
"dezembro 2014";"Ceará";"3.24 Metalurgia";"98,5"
"dezembro 2014";"Pernambuco";"3.24 Metalurgia";"71,3"
"dezembro 2014";"Bahia";"3.24 Metalurgia";"82,7"
"janeiro 2015";"Ceará";"3.24 Metalurgia";"85,0"
"janeiro 2015";"Pernambuco";"3.24 Metalurgia";"83,3"
"janeiro 2015";"Bahia";"3.24 Metalurgia";"95,3"
"fevereiro 2015";"Ceará";"3.24 Metalurgia";"100,4"
"fevereiro 2015";"Pernambuco";"3.24 Metalurgia";"86,8"
"fevereiro 2015";"Bahia";"3.24 Metalurgia";"86,7"
"março 2015";"Ceará";"3.24 Metalurgia";"98,2"
"março 2015";"Pernambuco";"3.24 Metalurgia";"89,4"
"março 2015";"Bahia";"3.24 Metalurgia";"98,3"
"abril 2015";"Ceará";"3.24 Metalurgia";"84,7"
"abril 2015";"Pernambuco";"3.24 Metalurgia";"86,5"
"abril 2015";"Bahia";"3.24 Metalurgia";"79,2"
"maio 2015";"Ceará";"3.24 Metalurgia";"93,3"
"maio 2015";"Pernambuco";"3.24 Metalurgia";"87,5"
"maio 2015";"Bahia";"3.24 Metalurgia";"89,6"
"junho 2015";"Ceará";"3.24 Metalurgia";"107,9"
"junho 2015";"Pernambuco";"3.24 Metalurgia";"73,9"
"junho 2015";"Bahia";"3.24 Metalurgia";"83,7"
"julho 2015";"Ceará";"3.24 Metalurgia";"108,4"
"julho 2015";"Pernambuco";"3.24 Metalurgia";"88,8"
"julho 2015";"Bahia";"3.24 Metalurgia";"104,7"
"agosto 2015";"Ceará";"3.24 Metalurgia";"106,2"
"agosto 2015";"Pernambuco";"3.24 Metalurgia";"94,0"
"agosto 2015";"Bahia";"3.24 Metalurgia";"109,9"
"setembro 2015";"Ceará";"3.24 Metalurgia";"110,5"
"setembro 2015";"Pernambuco";"3.24 Metalurgia";"88,6"
"setembro 2015";"Bahia";"3.24 Metalurgia";"115,3"
"outubro 2015";"Ceará";"3.24 Metalurgia";"100,5"
"outubro 2015";"Pernambuco";"3.24 Metalurgia";"91,5"
"outubro 2015";"Bahia";"3.24 Metalurgia";"120,3"
"novembro 2015";"Ceará";"3.24 Metalurgia";"91,1"
"novembro 2015";"Pernambuco";"3.24 Metalurgia";"88,1"
"novembro 2015";"Bahia";"3.24 Metalurgia";"95,7"
"dezembro 2015";"Ceará";"3.24 Metalurgia";"68,8"
"dezembro 2015";"Pernambuco";"3.24 Metalurgia";"44,0"
"dezembro 2015";"Bahia";"3.24 Metalurgia";"110,7"
"janeiro 2016";"Ceará";"3.24 Metalurgia";"87,5"
"janeiro 2016";"Pernambuco";"3.24 Metalurgia";"71,9"
"janeiro 2016";"Bahia";"3.24 Metalurgia";"118,2"
"fevereiro 2016";"Ceará";"3.24 Metalurgia";"79,4"
"fevereiro 2016";"Pernambuco";"3.24 Metalurgia";"83,0"
"fevereiro 2016";"Bahia";"3.24 Metalurgia";"109,9"
"março 2016";"Ceará";"3.24 Metalurgia";"69,7"
"março 2016";"Pernambuco";"3.24 Metalurgia";"86,3"
"março 2016";"Bahia";"3.24 Metalurgia";"112,3"
"abril 2016";"Ceará";"3.24 Metalurgia";"77,0"
"abril 2016";"Pernambuco";"3.24 Metalurgia";"84,8"
"abril 2016";"Bahia";"3.24 Metalurgia";"109,9"
"maio 2016";"Ceará";"3.24 Metalurgia";"82,3"
"maio 2016";"Pernambuco";"3.24 Metalurgia";"81,6"
"maio 2016";"Bahia";"3.24 Metalurgia";"121,4"
"junho 2016";"Ceará";"3.24 Metalurgia";"53,3"
"junho 2016";"Pernambuco";"3.24 Metalurgia";"79,7"
"junho 2016";"Bahia";"3.24 Metalurgia";"103,6"
"julho 2016";"Ceará";"3.24 Metalurgia";"98,7"
"julho 2016";"Pernambuco";"3.24 Metalurgia";"88,6"
"julho 2016";"Bahia";"3.24 Metalurgia";"106,9"
"agosto 2016";"Ceará";"3.24 Metalurgia";"93,6"
"agosto 2016";"Pernambuco";"3.24 Metalurgia";"81,8"
"agosto 2016";"Bahia";"3.24 Metalurgia";"86,6"
"setembro 2016";"Ceará";"3.24 Metalurgia";"72,8"
"setembro 2016";"Pernambuco";"3.24 Metalurgia";"78,5"
"setembro 2016";"Bahia";"3.24 Metalurgia";"73,2"
"outubro 2016";"Ceará";"3.24 Metalurgia";"110,8"
"outubro 2016";"Pernambuco";"3.24 Metalurgia";"80,8"
"outubro 2016";"Bahia";"3.24 Metalurgia";"91,2"
"novembro 2016";"Ceará";"3.24 Metalurgia";"92,5"
"novembro 2016";"Pernambuco";"3.24 Metalurgia";"76,6"
"novembro 2016";"Bahia";"3.24 Metalurgia";"85,4"
"dezembro 2016";"Ceará";"3.24 Metalurgia";"102,1"
"dezembro 2016";"Pernambuco";"3.24 Metalurgia";"55,7"
"dezembro 2016";"Bahia";"3.24 Metalurgia";"89,2"
"janeiro 2017";"Ceará";"3.24 Metalurgia";"118,7"
"janeiro 2017";"Pernambuco";"3.24 Metalurgia";"76,0"
"janeiro 2017";"Bahia";"3.24 Metalurgia";"79,9"
"fevereiro 2017";"Ceará";"3.24 Metalurgia";"103,1"
"fevereiro 2017";"Pernambuco";"3.24 Metalurgia";"73,3"
"fevereiro 2017";"Bahia";"3.24 Metalurgia";"67,2"
"março 2017";"Ceará";"3.24 Metalurgia";"126,7"
"março 2017";"Pernambuco";"3.24 Metalurgia";"85,5"
"março 2017";"Bahia";"3.24 Metalurgia";"62,9"
"abril 2017";"Ceará";"3.24 Metalurgia";"125,3"
"abril 2017";"Pernambuco";"3.24 Metalurgia";"78,1"
"abril 2017";"Bahia";"3.24 Metalurgia";"56,8"
"maio 2017";"Ceará";"3.24 Metalurgia";"137,7"
"maio 2017";"Pernambuco";"3.24 Metalurgia";"84,5"
"maio 2017";"Bahia";"3.24 Metalurgia";"70,6"
"junho 2017";"Ceará";"3.24 Metalurgia";"118,9"
"junho 2017";"Pernambuco";"3.24 Metalurgia";"76,1"
"junho 2017";"Bahia";"3.24 Metalurgia";"63,6"
"julho 2017";"Ceará";"3.24 Metalurgia";"116,9"
"julho 2017";"Pernambuco";"3.24 Metalurgia";"79,3"
"julho 2017";"Bahia";"3.24 Metalurgia";"81,5"
"agosto 2017";"Ceará";"3.24 Metalurgia";"122,7"
"agosto 2017";"Pernambuco";"3.24 Metalurgia";"82,8"
"agosto 2017";"Bahia";"3.24 Metalurgia";"84,8"
"setembro 2017";"Ceará";"3.24 Metalurgia";"140,7"
"setembro 2017";"Pernambuco";"3.24 Metalurgia";"84,0"
"setembro 2017";"Bahia";"3.24 Metalurgia";"87,6"
"outubro 2017";"Ceará";"3.24 Metalurgia";"130,2"
"outubro 2017";"Pernambuco";"3.24 Metalurgia";"85,2"
"outubro 2017";"Bahia";"3.24 Metalurgia";"79,8"
"novembro 2017";"Ceará";"3.24 Metalurgia";"99,4"
"novembro 2017";"Pernambuco";"3.24 Metalurgia";"79,6"
"novembro 2017";"Bahia";"3.24 Metalurgia";"83,0"
"dezembro 2017";"Ceará";"3.24 Metalurgia";"-"
"dezembro 2017";"Pernambuco";"3.24 Metalurgia";"-"
"dezembro 2017";"Bahia";"3.24 Metalurgia";"-"
"Fonte: IBGE - Pesquisa Industrial Mensal - Produção Física"
