"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"março 2014";"Pernambuco";"1 Indústria geral";"102,2"
"março 2014";"Bahia";"1 Indústria geral";"106,1"
"abril 2014";"Ceará";"1 Indústria geral";"100,5"
"abril 2014";"Pernambuco";"1 Indústria geral";"90,2"
"abril 2014";"Bahia";"1 Indústria geral";"106,3"
"maio 2014";"Ceará";"1 Indústria geral";"103,5"
"maio 2014";"Pernambuco";"1 Indústria geral";"90,1"
"maio 2014";"Bahia";"1 Indústria geral";"104,0"
"junho 2014";"Ceará";"1 Indústria geral";"93,4"
"junho 2014";"Pernambuco";"1 Indústria geral";"79,3"
"junho 2014";"Bahia";"1 Indústria geral";"95,4"
"julho 2014";"Ceará";"1 Indústria geral";"111,3"
"julho 2014";"Pernambuco";"1 Indústria geral";"83,8"
"julho 2014";"Bahia";"1 Indústria geral";"108,3"
"agosto 2014";"Ceará";"1 Indústria geral";"115,6"
"agosto 2014";"Pernambuco";"1 Indústria geral";"91,0"
"agosto 2014";"Bahia";"1 Indústria geral";"103,7"
"setembro 2014";"Ceará";"1 Indústria geral";"119,3"
"setembro 2014";"Pernambuco";"1 Indústria geral";"104,7"
"setembro 2014";"Bahia";"1 Indústria geral";"107,7"
"outubro 2014";"Ceará";"1 Indústria geral";"120,5"
"outubro 2014";"Pernambuco";"1 Indústria geral";"114,3"
"outubro 2014";"Bahia";"1 Indústria geral";"113,8"
"novembro 2014";"Ceará";"1 Indústria geral";"117,0"
"novembro 2014";"Pernambuco";"1 Indústria geral";"114,6"
"novembro 2014";"Bahia";"1 Indústria geral";"107,4"
"dezembro 2014";"Ceará";"1 Indústria geral";"102,3"
"dezembro 2014";"Pernambuco";"1 Indústria geral";"110,9"
"dezembro 2014";"Bahia";"1 Indústria geral";"99,2"
"janeiro 2015";"Ceará";"1 Indústria geral";"95,4"
"janeiro 2015";"Pernambuco";"1 Indústria geral";"120,5"
"janeiro 2015";"Bahia";"1 Indústria geral";"88,7"
"fevereiro 2015";"Ceará";"1 Indústria geral";"92,1"
"fevereiro 2015";"Pernambuco";"1 Indústria geral";"102,0"
"fevereiro 2015";"Bahia";"1 Indústria geral";"72,7"
"março 2015";"Ceará";"1 Indústria geral";"97,2"
"março 2015";"Pernambuco";"1 Indústria geral";"101,5"
"março 2015";"Bahia";"1 Indústria geral";"103,2"
"abril 2015";"Ceará";"1 Indústria geral";"85,7"
"abril 2015";"Pernambuco";"1 Indústria geral";"83,5"
"abril 2015";"Bahia";"1 Indústria geral";"92,6"
"maio 2015";"Ceará";"1 Indústria geral";"89,3"
"maio 2015";"Pernambuco";"1 Indústria geral";"79,4"
"maio 2015";"Bahia";"1 Indústria geral";"98,8"
"junho 2015";"Ceará";"1 Indústria geral";"92,8"
"junho 2015";"Pernambuco";"1 Indústria geral";"79,9"
"junho 2015";"Bahia";"1 Indústria geral";"99,2"
"julho 2015";"Ceará";"1 Indústria geral";"95,7"
"julho 2015";"Pernambuco";"1 Indústria geral";"82,8"
"julho 2015";"Bahia";"1 Indústria geral";"109,3"
"agosto 2015";"Ceará";"1 Indústria geral";"103,0"
"agosto 2015";"Pernambuco";"1 Indústria geral";"86,6"
"agosto 2015";"Bahia";"1 Indústria geral";"107,1"
"setembro 2015";"Ceará";"1 Indústria geral";"105,1"
"setembro 2015";"Pernambuco";"1 Indústria geral";"98,9"
"setembro 2015";"Bahia";"1 Indústria geral";"97,7"
"outubro 2015";"Ceará";"1 Indústria geral";"110,3"
"outubro 2015";"Pernambuco";"1 Indústria geral";"109,3"
"outubro 2015";"Bahia";"1 Indústria geral";"103,7"
"novembro 2015";"Ceará";"1 Indústria geral";"104,7"
"novembro 2015";"Pernambuco";"1 Indústria geral";"112,7"
"novembro 2015";"Bahia";"1 Indústria geral";"93,1"
"dezembro 2015";"Ceará";"1 Indústria geral";"87,9"
"dezembro 2015";"Pernambuco";"1 Indústria geral";"96,2"
"dezembro 2015";"Bahia";"1 Indústria geral";"95,3"
"janeiro 2016";"Ceará";"1 Indústria geral";"86,3"
"janeiro 2016";"Pernambuco";"1 Indústria geral";"85,9"
"janeiro 2016";"Bahia";"1 Indústria geral";"97,7"
"fevereiro 2016";"Ceará";"1 Indústria geral";"82,7"
"fevereiro 2016";"Pernambuco";"1 Indústria geral";"76,0"
"fevereiro 2016";"Bahia";"1 Indústria geral";"81,1"
"março 2016";"Ceará";"1 Indústria geral";"91,4"
"março 2016";"Pernambuco";"1 Indústria geral";"78,8"
"março 2016";"Bahia";"1 Indústria geral";"95,4"
"abril 2016";"Ceará";"1 Indústria geral";"83,5"
"abril 2016";"Pernambuco";"1 Indústria geral";"76,9"
"abril 2016";"Bahia";"1 Indústria geral";"91,8"
"maio 2016";"Ceará";"1 Indústria geral";"86,8"
"maio 2016";"Pernambuco";"1 Indústria geral";"75,3"
"maio 2016";"Bahia";"1 Indústria geral";"95,9"
"junho 2016";"Ceará";"1 Indústria geral";"89,5"
"junho 2016";"Pernambuco";"1 Indústria geral";"75,1"
"junho 2016";"Bahia";"1 Indústria geral";"93,4"
"julho 2016";"Ceará";"1 Indústria geral";"95,2"
"julho 2016";"Pernambuco";"1 Indústria geral";"80,5"
"julho 2016";"Bahia";"1 Indústria geral";"89,4"
"agosto 2016";"Ceará";"1 Indústria geral";"100,2"
"agosto 2016";"Pernambuco";"1 Indústria geral";"85,7"
"agosto 2016";"Bahia";"1 Indústria geral";"95,9"
"setembro 2016";"Ceará";"1 Indústria geral";"98,9"
"setembro 2016";"Pernambuco";"1 Indústria geral";"96,2"
"setembro 2016";"Bahia";"1 Indústria geral";"90,9"
"outubro 2016";"Ceará";"1 Indústria geral";"102,4"
"outubro 2016";"Pernambuco";"1 Indústria geral";"109,3"
"outubro 2016";"Bahia";"1 Indústria geral";"96,0"
"novembro 2016";"Ceará";"1 Indústria geral";"100,2"
"novembro 2016";"Pernambuco";"1 Indústria geral";"105,9"
"novembro 2016";"Bahia";"1 Indústria geral";"87,7"
"dezembro 2016";"Ceará";"1 Indústria geral";"92,2"
"dezembro 2016";"Pernambuco";"1 Indústria geral";"102,6"
"dezembro 2016";"Bahia";"1 Indústria geral";"86,5"
"janeiro 2017";"Ceará";"1 Indústria geral";"87,7"
"janeiro 2017";"Pernambuco";"1 Indústria geral";"99,3"
"janeiro 2017";"Bahia";"1 Indústria geral";"82,8"
"fevereiro 2017";"Ceará";"1 Indústria geral";"81,2"
"fevereiro 2017";"Pernambuco";"1 Indústria geral";"75,1"
"fevereiro 2017";"Bahia";"1 Indústria geral";"77,6"
"março 2017";"Ceará";"1 Indústria geral";"89,6"
"março 2017";"Pernambuco";"1 Indústria geral";"82,0"
"março 2017";"Bahia";"1 Indústria geral";"91,6"
"abril 2017";"Ceará";"1 Indústria geral";"78,7"
"abril 2017";"Pernambuco";"1 Indústria geral";"71,6"
"abril 2017";"Bahia";"1 Indústria geral";"84,5"
"maio 2017";"Ceará";"1 Indústria geral";"93,3"
"maio 2017";"Pernambuco";"1 Indústria geral";"73,7"
"maio 2017";"Bahia";"1 Indústria geral";"95,5"
"junho 2017";"Ceará";"1 Indústria geral";"93,2"
"junho 2017";"Pernambuco";"1 Indústria geral";"73,4"
"junho 2017";"Bahia";"1 Indústria geral";"83,4"
"julho 2017";"Ceará";"1 Indústria geral";"97,1"
"julho 2017";"Pernambuco";"1 Indústria geral";"76,5"
"julho 2017";"Bahia";"1 Indústria geral";"96,3"
"agosto 2017";"Ceará";"1 Indústria geral";"104,9"
"agosto 2017";"Pernambuco";"1 Indústria geral";"86,3"
"agosto 2017";"Bahia";"1 Indústria geral";"100,4"
"setembro 2017";"Ceará";"1 Indústria geral";"102,3"
"setembro 2017";"Pernambuco";"1 Indústria geral";"92,6"
"setembro 2017";"Bahia";"1 Indústria geral";"95,2"
"outubro 2017";"Ceará";"1 Indústria geral";"109,7"
"outubro 2017";"Pernambuco";"1 Indústria geral";"102,8"
"outubro 2017";"Bahia";"1 Indústria geral";"92,6"
"novembro 2017";"Ceará";"1 Indústria geral";"103,7"
"novembro 2017";"Pernambuco";"1 Indústria geral";"108,1"
"novembro 2017";"Bahia";"1 Indústria geral";"88,4"
"dezembro 2017";"Ceará";"1 Indústria geral";"-"
"dezembro 2017";"Pernambuco";"1 Indústria geral";"-"
"dezembro 2017";"Bahia";"1 Indústria geral";"-"
"Fonte: IBGE - Pesquisa Industrial Mensal - Produção Física"
